time,base_to_forearm_joint,forearm_to_hand_joint,left_finger_joint,right_finger_joint
0.43207359313964844,0.0013522400070606346,0.0011643311019256268,-1.798928029160013e-16,-1.7997596948120287e-16
0.4322817325592041,0.0013522400070628627,0.0011643311019405467,-1.7996284237634386e-16,-1.799126520743297e-16
0.43860793113708496,0.0013522400070650907,0.0011643311019554666,-1.7991275223597503e-16,-1.799061468612948e-16
0.4389770030975342,0.0013522400070673185,0.0011643311019703866,-1.7992836474725882e-16,-1.7998334205597577e-16
0.439272403717041,0.0013522400070695465,0.0011643311019853063,-1.7991145119336805e-16,-1.7994582866080777e-16
0.4531741142272949,0.0013522400070717744,0.001164331102000226,-1.7993400259855576e-16,-1.7992306041518557e-16
0.453441858291626,0.0013522400070740022,0.0011643311020151457,-1.7991882376814095e-16,-1.7994821390558723e-16
0.45362257957458496,0.00135224000707623,0.0011643311020300654,-1.799767201641517e-16,-1.7991915728736462e-16
0.45378661155700684,0.0013522400070784578,0.001164331102044985,-1.7993226787507978e-16,-1.7996621166165048e-16
0.4540376663208008,0.0013522400070806856,0.0011643311020599046,-1.7992706370465185e-16,-1.7993455295821392e-16
0.45422887802124023,0.0013522400070829135,0.001164331102074824,-1.7990494598033315e-16,-1.7994929810775971e-16
0.4750399589538574,0.0013522400070851413,0.0011643311020897436,-1.7995720452504695e-16,-1.7992609618126853e-16
0.4756021499633789,0.001352240007087369,0.001164331102104663,-1.7995568664200548e-16,-1.7994040764994535e-16
0.4759514331817627,0.001352240007089597,0.0011643311021195825,-1.7993270155594879e-16,-1.7994734654384926e-16
0.4762246608734131,0.0013522400070918247,0.001164331102134502,-1.7992901526856232e-16,-1.7990224373347387e-16
0.4795808792114258,0.0013522400070940526,0.0011643311021494213,-1.7992749738552085e-16,-1.7994647918211127e-16
0.47991323471069336,0.0013522400070962804,0.0011643311021643406,-1.799021270546847e-16,-1.7995298439514618e-16
0.4800999164581299,0.0013522400070985082,0.0011643311021792598,-1.7994354357767365e-16,-1.7992761406431002e-16
0.4859800338745117,0.001352240007100736,0.0011643311021941791,-1.7995915608895745e-16,-1.7993585400082092e-16
0.48627781867980957,0.0013522400071029638,0.0011643311022090984,-1.7993096683247282e-16,-1.7996100749122258e-16
0.4864919185638428,0.0013522400071051916,0.0011643311022240177,-1.799025607355537e-16,-1.799523338738427e-16
0.48777318000793457,0.0013522400071074195,0.0011643311022389367,-1.7995612032287449e-16,-1.79929782468655e-16
0.48800015449523926,0.0013522400071096473,0.0011643311022538558,-1.799316173537763e-16,-1.7993260139430346e-16
0.492901086807251,0.001352240007111875,0.0011643311022687748,-1.799383394072457e-16,-1.7996144117209159e-16
0.49995899200439453,0.0013522400071141027,0.0011643311022836939,-1.7991361959771302e-16,-1.7994235921385585e-16
0.5010941028594971,0.0013522400071163303,0.001164331102298613,-1.7992728054508634e-16,-1.7993238455386897e-16
0.501335859298706,0.001352240007118558,0.0011643311023135318,-1.7995351823766048e-16,-1.7994344341602833e-16
0.5015747547149658,0.0013522400071207855,0.0011643311023284506,-1.7990191021425016e-16,-1.7993433611777945e-16
0.5023624897003174,0.0013522400071230131,0.0011643311023433695,-1.7993465311985921e-16,-1.7991655520215069e-16
0.5096583366394043,0.0013522400071252407,0.0011643311023582883,-1.7995286771635696e-16,-1.7995883908687763e-16
0.5127007961273193,0.0013522400071274683,0.0011643311023732071,-1.7995200035461897e-16,-1.7992132569170963e-16
0.5133657455444336,0.001352240007129696,0.001164331102388126,-1.7993552048159718e-16,-1.7994235921385585e-16
0.5185980796813965,0.0013522400071319235,0.0011643311024030446,-1.7993053315160374e-16,-1.7994149185211786e-16
0.518895149230957,0.0013522400071341511,0.0011643311024179632,-1.7995937292939186e-16,-1.7992783090474454e-16
0.5215098857879639,0.0013522400071363787,0.0011643311024328818,-1.7996219185504033e-16,-1.799230604151856e-16
0.5241804122924805,0.0013522400071386063,0.0011643311024478005,-1.7996262553590932e-16,-1.7992696354300655e-16
0.5266842842102051,0.001352240007140834,0.001164331102462719,-1.7994397725854256e-16,-1.7995255071427722e-16
0.5308482646942139,0.0013522400071430615,0.0011643311024776377,-1.7993400259855569e-16,-1.799460455012423e-16
0.5358848571777344,0.0013522400071452891,0.0011643311024925561,-1.7993573732203167e-16,-1.7992067517040616e-16
0.5413162708282471,0.0013522400071475167,0.0011643311025074745,-1.79911017512499e-16,-1.7993411927734498e-16
0.5416967868804932,0.0013522400071497443,0.001164331102522393,-1.7994592882245302e-16,-1.7995992328905014e-16
0.5419542789459229,0.0013522400071519717,0.0011643311025373113,-1.7991990797031336e-16,-1.7993867292646944e-16
0.5472350120544434,0.001352240007154199,0.0011643311025522297,-1.7990668070380903e-16,-1.799044121378189e-16
0.5477275848388672,0.0013522400071564265,0.0011643311025671481,-1.7994961510983945e-16,-1.7994387709689737e-16
0.5484457015991211,0.0013522400071586539,0.0011643311025820663,-1.7994224253506656e-16,-1.7993043298995854e-16
0.5495913028717041,0.0013522400071608813,0.0011643311025969845,-1.7994896458853595e-16,-1.7996426009774008e-16
0.5505211353302002,0.0013522400071631086,0.0011643311026119027,-1.799392067689836e-16,-1.7994409393733186e-16
0.5514843463897705,0.001352240007165336,0.0011643311026268209,-1.799539519185294e-16,-1.7989942480782545e-16
0.557098388671875,0.0013522400071675634,0.001164331102641739,-1.7995742136548134e-16,-1.7991308575519877e-16
0.5581200122833252,0.0013522400071697908,0.001164331102656657,-1.799164385233614e-16,-1.799466960225458e-16
0.5594937801361084,0.0013522400071720182,0.001164331102671575,-1.7992836474725872e-16,-1.7993433611777947e-16
0.5624353885650635,0.0013522400071742456,0.001164331102686493,-1.7998062329197252e-16,-1.7991330259563326e-16
0.6219985485076904,0.001352240007176473,0.001164331102701411,-1.7994115833289405e-16,-1.7992045832997167e-16
0.6239109039306641,0.0013522400071942918,0.0011643311028207534,-1.7996804654677172e-16,-1.7993455295821396e-16
0.6242885589599609,0.001352240007196519,0.001164331102835671,-1.7993595416246614e-16,-1.7993476979864846e-16
0.6245176792144775,0.0013522400071987462,0.0011643311028505885,-1.7989844076729814e-16,-1.7992240989388212e-16
0.6247198581695557,0.0013522400072009733,0.001164331102865506,-1.7994874774810146e-16,-1.7991200155302626e-16
0.6249561309814453,0.0013522400072032005,0.0011643311028804236,-1.7991947428944436e-16,-1.7992175937257862e-16
0.6251339912414551,0.0013522400072054277,0.0011643311028953411,-1.7997693700458608e-16,-1.799219762130131e-16
0.6253747940063477,0.0013522400072076548,0.0011643311029102587,-1.799300994707347e-16,-1.7990246057390836e-16
0.6257433891296387,0.001352240007209882,0.001164331102925176,-1.7998821270717994e-16,-1.7990332793564636e-16
0.6260833740234375,0.0013522400072121092,0.0011643311029400933,-1.799546024398329e-16,-1.7992652986213754e-16
0.6264286041259766,0.0013522400072143363,0.0011643311029550106,-1.799227268959618e-16,-1.7991742256388865e-16
0.6268246173858643,0.0013522400072165635,0.001164331102969928,-1.7996392657851627e-16,-1.7990853210607426e-16
0.6317918300628662,0.0013522400072187907,0.0011643311029848453,-1.7989063451165626e-16,-1.7993368559647592e-16
0.6320626735687256,0.0013522400072210178,0.0011643311029997624,-1.7992099217248585e-16,-1.7992479513866153e-16
0.6349067687988281,0.001352240007223245,0.0011643311030146797,-1.7990603018250556e-16,-1.7996924742773344e-16
0.6351833343505859,0.0013522400072254722,0.0011643311030295968,-1.7992120901292037e-16,-1.7993997396907634e-16
0.6357319355010986,0.0013522400072276993,0.001164331103044514,-1.7997498544067566e-16,-1.7989530483956993e-16
0.6446809768676758,0.0013522400072299265,0.001164331103059431,-1.7994397725854256e-16,-1.7991460363824019e-16
0.645012378692627,0.0013522400072321535,0.001164331103074348,-1.7996934758937872e-16,-1.798983406056529e-16
0.647618293762207,0.0013522400072343804,0.0011643311030892652,-1.7993812256681113e-16,-1.799495149481942e-16
0.6509673595428467,0.0013522400072366074,0.001164331103104182,-1.7989041767122177e-16,-1.799208920108406e-16
0.6578981876373291,0.0013522400072388343,0.001164331103119099,-1.7997368439806866e-16,-1.7996903058729895e-16
0.6637833118438721,0.0013522400072410613,0.0011643311031340159,-1.7991470379988543e-16,-1.7991980780866812e-16
0.6681501865386963,0.0013522400072432882,0.0011643311031489328,-1.799470130246255e-16,-1.7993173403256545e-16
0.6684732437133789,0.0013522400072455152,0.0011643311031638496,-1.7994397725854254e-16,-1.7994192553298681e-16
0.6760067939758301,0.0013522400072477421,0.0011643311031787663,-1.7993400259855566e-16,-1.7993390243691041e-16
0.677891731262207,0.001352240007249969,0.001164331103193683,-1.7993270155594869e-16,-1.7993737188386236e-16
0.6826117038726807,0.001352240007252196,0.0011643311032085997,-1.7992879842812773e-16,-1.7993130035169644e-16
0.6937005519866943,0.001352240007254423,0.0011643311032235163,-1.7992207637465833e-16,-1.7990723106346726e-16
0.6939671039581299,0.00135224000725665,0.001164331103238433,-1.7992164269378935e-16,-1.7994647918211125e-16
0.6941628456115723,0.0013522400072588769,0.0011643311032533497,-1.7993443627942467e-16,-1.7993975712864185e-16
0.7017273902893066,0.0013522400072611038,0.0011643311032682661,-1.7994224253506656e-16,-1.7991568784041267e-16
0.7101907730102539,0.0013522400072633308,0.0011643311032831826,-1.799392067689836e-16,-1.7991828992562662e-16
0.7128350734710693,0.0013522400072655577,0.001164331103298099,-1.7994289305637006e-16,-1.7991048366998474e-16
0.7149155139923096,0.0013522400072677847,0.0011643311033130155,-1.7994918142897047e-16,-1.799347697986484e-16
0.7151739597320557,0.0013522400072700116,0.001164331103327932,-1.799322678750797e-16,-1.7995493595905663e-16
0.7307796478271484,0.0013522400072722386,0.0011643311033428484,-1.7992706370465177e-16,-1.7993130035169644e-16
0.7311582565307617,0.0013522400072744653,0.0011643311033577646,-1.7988955030948377e-16,-1.7992089201084058e-16
0.7317137718200684,0.001352240007276692,0.0011643311033726809,-1.799608908124333e-16,-1.799334687560414e-16
0.7360773086547852,0.0013522400072789188,0.001164331103387597,-1.7995221719505343e-16,-1.7993542031995188e-16
0.7713315486907959,0.0013522400072811455,0.0011643311034025133,-1.799248953003068e-16,-1.7991048366998471e-16
0.7725217342376709,0.0013522400072833723,0.0011643311034174296,-1.7993400259855569e-16,-1.7993758872429685e-16
0.7728102207183838,0.001352240007285599,0.0011643311034323456,-1.7993421943899018e-16,-1.799568875229671e-16
0.773000955581665,0.0013522400072878257,0.0011643311034472616,-1.7989345343730473e-16,-1.7990441213781882e-16
0.7732639312744141,0.0013522400072900525,0.0011643311034621776,-1.799396404498526e-16,-1.7993130035169646e-16
0.7735090255737305,0.0013522400072922792,0.0011643311034770937,-1.799396404498526e-16,-1.7991785624475764e-16
0.7737090587615967,0.001352240007294506,0.0011643311034920097,-1.7994137517332859e-16,-1.7992544565996503e-16
0.7739048004150391,0.0013522400072967327,0.0011643311035069257,-1.7992793106638976e-16,-1.7992240989388207e-16
0.7741270065307617,0.0013522400072989594,0.0011643311035218417,-1.7995351823766043e-16,-1.799204583299716e-16
0.7776129245758057,0.0013522400073011861,0.0011643311035367575,-1.799183900872719e-16,-1.7996577798078147e-16
0.7782611846923828,0.0013522400073034129,0.0011643311035516733,-1.799322678750797e-16,-1.7992024148953708e-16
0.7791974544525146,0.0013522400073056396,0.0011643311035665891,-1.7994354357767356e-16,-1.79927180383441e-16
0.7803428173065186,0.0013522400073078663,0.001164331103581505,-1.799181732468374e-16,-1.799410581712488e-16
0.7821955680847168,0.001352240007310093,0.0011643311035964207,-1.7995720452504687e-16,-1.7993888976690383e-16
0.7876269817352295,0.0013522400073123198,0.0011643311036113365,-1.799036449377261e-16,-1.79925445659965e-16
0.7880575656890869,0.0013522400073145463,0.0011643311036262521,-1.7993009947073473e-16,-1.7994712970341472e-16
0.8046927452087402,0.0013522400073167728,0.0011643311036411677,-1.7989432079904272e-16,-1.7993607084125536e-16
0.8059999942779541,0.0013522400073189994,0.0011643311036560833,-1.7991427011901645e-16,-1.7993151719213093e-16
0.8073797225952148,0.0013522400073212259,0.0011643311036709989,-1.7996717918503375e-16,-1.7993498663908287e-16
0.8076438903808594,0.0013522400073234524,0.0011643311036859145,-1.799246784598723e-16,-1.7995732120383607e-16
0.8100042343139648,0.001352240007325679,0.00116433110370083,-1.799411583328941e-16,-1.7989357011609392e-16
0.8105993270874023,0.0013522400073279054,0.0011643311037157454,-1.7992858158769327e-16,-1.7995320123558062e-16
0.8145251274108887,0.001352240007330132,0.0011643311037306608,-1.799695644298132e-16,-1.799013763717358e-16
0.8148393630981445,0.0013522400073323585,0.0011643311037455762,-1.7994180885419757e-16,-1.7993043298995842e-16
0.8224830627441406,0.001352240007334585,0.0011643311037604915,-1.799322678750797e-16,-1.7993281823473788e-16
0.8229672908782959,0.0013522400073368115,0.0011643311037754069,-1.7990884910815403e-16,-1.7991872360649556e-16
0.823298454284668,0.001352240007339038,0.001164331103790322,-1.799474467054945e-16,-1.7992652986213744e-16
0.8275079727172852,0.0013522400073412645,0.0011643311038052372,-1.7991275223597498e-16,-1.7996491061904343e-16
0.8305127620697021,0.001352240007343491,0.0011643311038201523,-1.7996414341895079e-16,-1.7991633836171607e-16
0.837956428527832,0.0013522400073457176,0.0011643311038350675,-1.7993053315160374e-16,-1.799523338738426e-16
0.8486518859863281,0.001352240007347944,0.0011643311038499827,-1.7992185953422387e-16,-1.7992089201084053e-16
0.8629128932952881,0.0013522400073501706,0.0011643311038648978,-1.7993226787507973e-16,-1.7991351943606763e-16
0.9124112129211426,0.0013522400073523971,0.001164331103879813,-1.7992099217248587e-16,-1.7992804774517893e-16
0.912853479385376,0.0013522400073546236,0.001164331103894728,-1.7992576266204482e-16,-1.7993346875604136e-16
0.9132421016693115,0.00135224000735685,0.0011643311039096428,-1.799203416511824e-16,-1.7993216771343438e-16
0.9134767055511475,0.0013522400073590762,0.0011643311039245578,-1.7992489530030683e-16,-1.799380224051658e-16
0.9224488735198975,0.0013522400073613025,0.0011643311039394727,-1.799270637046518e-16,-1.7994452761820072e-16
0.9241955280303955,0.0013522400073635288,0.0011643311039543876,-1.7994289305637008e-16,-1.7993585400082084e-16
0.9251391887664795,0.0013522400073657551,0.0011643311039693024,-1.7990017549077415e-16,-1.799167720425851e-16
0.9259216785430908,0.0013522400073679814,0.001164331103984217,-1.799337857581212e-16,-1.7994279289472476e-16
0.9269819259643555,0.0013522400073702077,0.0011643311039991318,-1.798945376394772e-16,-1.7992718038344097e-16
0.9297404289245605,0.001352240007372434,0.0011643311040140465,-1.7990733122511253e-16,-1.7992002464910256e-16
0.930330753326416,0.0013522400073746603,0.0011643311040289612,-1.7995785504635035e-16,-1.7995059915036664e-16
0.9341850280761719,0.0013522400073768866,0.001164331104043876,-1.7991925744900986e-16,-1.7996469377860897e-16
0.934751033782959,0.001352240007379113,0.0011643311040587905,-1.7993421943899015e-16,-1.7991915728736457e-16
0.9410929679870605,0.0013522400073813392,0.001164331104073705,-1.7993595416246614e-16,-1.7990527949955676e-16
0.9485471248626709,0.0013522400073835655,0.0011643311040886195,-1.799461456628875e-16,-1.7995385175688412e-16
0.9490280151367188,0.0013522400073857918,0.001164331104103534,-1.7997086547242019e-16,-1.799477802247182e-16
0.9516358375549316,0.0013522400073880181,0.0011643311041184485,-1.7994202569463206e-16,-1.7991590468084711e-16
0.9523344039916992,0.0013522400073902444,0.0011643311041333627,-1.7989193555426323e-16,-1.7997596948120282e-16
0.953669548034668,0.0013522400073924705,0.001164331104148277,-1.7992597950247929e-16,-1.79924144617358e-16
0.9595022201538086,0.0013522400073946966,0.0011643311041631913,-1.7993421943899018e-16,-1.7992674670257196e-16
0.9597947597503662,0.001352240007396923,0.0011643311041781056,-1.7990841542728502e-16,-1.7997943892815476e-16
0.9612374305725098,0.001352240007399149,0.0011643311041930199,-1.7994180885419757e-16,-1.799185067660611e-16
0.9639155864715576,0.001352240007401375,0.0011643311042079342,-1.7992793106638976e-16,-1.7995103283123565e-16
0.9703569412231445,0.0013522400074036012,0.0011643311042228482,-1.7994549514158403e-16,-1.798950879991354e-16
0.9751472473144531,0.0013522400074058272,0.0011643311042377623,-1.799697812702477e-16,-1.799169888830196e-16
